토지고유코드,소재지,데이터기준일
4182025034100560001,경기도 가평군 가평읍 금대리 56-1,2026-03-11
4182032527200810043,경기도 가평군 청평면 삼회리 산81-43,2026-03-11
4182032524103880009,경기도 가평군 청평면 대성리 388-9,2026-03-11
4182025034103300021,경기도 가평군 가평읍 금대리 330-21,2026-03-11
4182025034103300018,경기도 가평군 가평읍 금대리 330-18,2026-03-11
4182032527200810042,경기도 가평군 청평면 삼회리 산81-42,2026-03-11
4182032524103880012,경기도 가평군 청평면 대성리 388-12,2026-03-11
4182032524103880003,경기도 가평군 청평면 대성리 388-3,2026-03-11
4182032524103880008,경기도 가평군 청평면 대성리 388-8,2026-03-11
4183033022100630003,경기도 양평군 양서면 용담리 63-3,2026-03-11
4183041021104050005,경기도 양평군 개군면 하자포리 405-5,2026-03-11
4183041021200280000,경기도 양평군 개군면 하자포리 산28,2026-03-11
4183025021105040021,경기도 양평군 양평읍 양근리 504-21,2026-03-11
4183025031103640040,경기도 양평군 양평읍 회현리 364-40,2026-03-11
4183041022101130012,경기도 양평군 개군면 구미리 113-12,2026-03-11
4183041022101130011,경기도 양평군 개군면 구미리 113-11,2026-03-11
4183041022100250006,경기도 양평군 개군면 구미리 25-6,2026-03-11
4183041022100250005,경기도 양평군 개군면 구미리 25-5,2026-03-11
4183025031105450000,경기도 양평군 양평읍 회현리 545,2026-03-11
4183041023101220000,경기도 양평군 개군면 앙덕리 122,2026-03-11
4183025031103200000,경기도 양평군 양평읍 회현리 320,2026-03-11
4183041023101470000,경기도 양평군 개군면 앙덕리 147,2026-03-11
4183041022101130013,경기도 양평군 개군면 구미리 113-13,2026-03-11
4183041021104090003,경기도 양평군 개군면 하자포리 409-3,2026-03-11
4183041022100250001,경기도 양평군 개군면 구미리 25-1,2026-03-11
4183041022101130018,경기도 양평군 개군면 구미리 113-18,2026-03-11
4183041022101130028,경기도 양평군 개군면 구미리 113-28,2026-03-11
4183025031105880002,경기도 양평군 양평읍 회현리 588-2,2026-03-11
4183025031103520001,경기도 양평군 양평읍 회현리 352-1,2026-03-11
4183033023106750005,경기도 양평군 양서면 부용리 675-5,2026-03-11
4183035021105840005,경기도 양평군 서종면 문호리 584-5,2026-03-11
4183033022105410000,경기도 양평군 양서면 용담리 541,2026-03-11
4183035028106620012,경기도 양평군 서종면 수입리 662-12,2026-03-11
4183035028107890000,경기도 양평군 서종면 수입리 789,2026-03-11
4183035021105920080,경기도 양평군 서종면 문호리 592-80,2026-03-11
4183035028108220004,경기도 양평군 서종면 수입리 822-4,2026-03-11
4183035028106620018,경기도 양평군 서종면 수입리 662-18,2026-03-11
4183035028106620017,경기도 양평군 서종면 수입리 662-17,2026-03-11
4183035028107890013,경기도 양평군 서종면 수입리 789-13,2026-03-11
4183035028107650000,경기도 양평군 서종면 수입리 765,2026-03-11
4183035021107720006,경기도 양평군 서종면 문호리 772-6,2026-03-11
4183035021201000007,경기도 양평군 서종면 문호리 산100-7,2026-03-11
4183032021200250000,경기도 양평군 강하면 운심리 산25,2026-03-11
4183035028106620016,경기도 양평군 서종면 수입리 662-16,2026-03-11
4183035028108220089,경기도 양평군 서종면 수입리 822-89,2026-03-11
4183025031106090001,경기도 양평군 양평읍 회현리 609-1,2026-03-11
4183035028106670019,경기도 양평군 서종면 수입리 667-19,2026-03-11
4183025031104970002,경기도 양평군 양평읍 회현리 497-2,2026-03-11
4183025031104890005,경기도 양평군 양평읍 회현리 489-5,2026-03-11
4183035028106650002,경기도 양평군 서종면 수입리 665-2,2026-03-11
4183041022100570000,경기도 양평군 개군면 구미리 57,2026-03-11
4183041022101130014,경기도 양평군 개군면 구미리 113-14,2026-03-11
4183035028106670020,경기도 양평군 서종면 수입리 667-20,2026-03-11
4183035028106720010,경기도 양평군 서종면 수입리 672-10,2026-03-11
4183035021105840006,경기도 양평군 서종면 문호리 584-6,2026-03-11
4183035028106560019,경기도 양평군 서종면 수입리 656-19,2026-03-11
4183035028106620014,경기도 양평군 서종면 수입리 662-14,2026-03-11
4183035028106620015,경기도 양평군 서종면 수입리 662-15,2026-03-11
4183035028106720006,경기도 양평군 서종면 수입리 672-6,2026-03-11
4183035028106620011,경기도 양평군 서종면 수입리 662-11,2026-03-11
4183035028106560015,경기도 양평군 서종면 수입리 656-15,2026-03-11
4183035028106670021,경기도 양평군 서종면 수입리 667-21,2026-03-11
4183035028106560014,경기도 양평군 서종면 수입리 656-14,2026-03-11
4183035021104900010,경기도 양평군 서종면 문호리 490-10,2026-03-11
4183032021103680002,경기도 양평군 강하면 운심리 368-2,2026-03-11
4183032021101620006,경기도 양평군 강하면 운심리 162-6,2026-03-11
4183032021103680001,경기도 양평군 강하면 운심리 368-1,2026-03-11
4183035021104900016,경기도 양평군 서종면 문호리 490-16,2026-03-11
4183034024104330001,경기도 양평군 옥천면 아신리 433-1,2026-03-11
4183033023106760000,경기도 양평군 양서면 부용리 676,2026-03-11
4183034024104810001,경기도 양평군 옥천면 아신리 481-1,2026-03-11
4183033027100530095,경기도 양평군 양서면 대심리 53-95,2026-03-11
4183035021105920060,경기도 양평군 서종면 문호리 592-60,2026-03-11
4183033027100530022,경기도 양평군 양서면 대심리 53-22,2026-03-11
4183035021105840007,경기도 양평군 서종면 문호리 584-7,2026-03-11
4183033027101070001,경기도 양평군 양서면 대심리 107-1,2026-03-11
4183033027101040001,경기도 양평군 양서면 대심리 104-1,2026-03-11
4183033027101060000,경기도 양평군 양서면 대심리 106,2026-03-11
4183033027101130001,경기도 양평군 양서면 대심리 113-1,2026-03-11
4183033027100690014,경기도 양평군 양서면 대심리 69-14,2026-03-11
4183033027100780002,경기도 양평군 양서면 대심리 78-2,2026-03-11
4183035021105920091,경기도 양평군 서종면 문호리 592-91,2026-03-11
4183033027100530042,경기도 양평군 양서면 대심리 53-42,2026-03-11
4183025031104850001,경기도 양평군 양평읍 회현리 485-1,2026-03-11
4183033027101120002,경기도 양평군 양서면 대심리 112-2,2026-03-11
4183033027101130002,경기도 양평군 양서면 대심리 113-2,2026-03-11
4183033027101150008,경기도 양평군 양서면 대심리 115-8,2026-03-11
4183035021105840009,경기도 양평군 서종면 문호리 584-9,2026-03-11
4183035021105840008,경기도 양평군 서종면 문호리 584-8,2026-03-11
4183033027100690006,경기도 양평군 양서면 대심리 69-6,2026-03-11
4183033027100590038,경기도 양평군 양서면 대심리 59-38,2026-03-11
4183033027100590050,경기도 양평군 양서면 대심리 59-50,2026-03-11
4183033027100970013,경기도 양평군 양서면 대심리 97-13,2026-03-11
4183033027100300050,경기도 양평군 양서면 대심리 30-50,2026-03-11
4183033022100970003,경기도 양평군 양서면 용담리 97-3,2026-03-11
4183033021102450009,경기도 양평군 양서면 양수리 245-9,2026-03-11
4183033022100970002,경기도 양평군 양서면 용담리 97-2,2026-03-11
4183033021100230000,경기도 양평군 양서면 양수리 23,2026-03-11
4183033021100320000,경기도 양평군 양서면 양수리 32,2026-03-11
4183033021100320003,경기도 양평군 양서면 양수리 32-3,2026-03-11
4183033021100310001,경기도 양평군 양서면 양수리 31-1,2026-03-11
4183033021100310002,경기도 양평군 양서면 양수리 31-2,2026-03-11
4183033021100290000,경기도 양평군 양서면 양수리 29,2026-03-11
4183033021100280000,경기도 양평군 양서면 양수리 28,2026-03-11
4183033021100270000,경기도 양평군 양서면 양수리 27,2026-03-11
4183033021100240000,경기도 양평군 양서면 양수리 24,2026-03-11
4183033021102450001,경기도 양평군 양서면 양수리 245-1,2026-03-11
4183033022100620000,경기도 양평군 양서면 용담리 62,2026-03-11
4183034024105080010,경기도 양평군 옥천면 아신리 508-10,2026-03-11
4183033023106750002,경기도 양평군 양서면 부용리 675-2,2026-03-11
4183033025201410000,경기도 양평군 양서면 신원리 산141,2026-03-11
4183035021105920090,경기도 양평군 서종면 문호리 592-90,2026-03-11
4183035028108220048,경기도 양평군 서종면 수입리 822-48,2026-03-11
4183033023106750004,경기도 양평군 양서면 부용리 675-4,2026-03-11
4183033021100210000,경기도 양평군 양서면 양수리 21,2026-03-11
4183033021100220000,경기도 양평군 양서면 양수리 22,2026-03-11
4183033021102450013,경기도 양평군 양서면 양수리 245-13,2026-03-11
4183035021105710002,경기도 양평군 서종면 문호리 571-2,2026-03-11
4183033021100260000,경기도 양평군 양서면 양수리 26,2026-03-11
4183033021100250000,경기도 양평군 양서면 양수리 25,2026-03-11
4183033021100200002,경기도 양평군 양서면 양수리 20-2,2026-03-11
4183033021102200003,경기도 양평군 양서면 양수리 220-3,2026-03-11
4183033023106750006,경기도 양평군 양서면 부용리 675-6,2026-03-11
4183033021100200001,경기도 양평군 양서면 양수리 20-1,2026-03-11
4183035028106560007,경기도 양평군 서종면 수입리 656-7,2026-03-11
4183035028106620013,경기도 양평군 서종면 수입리 662-13,2026-03-11
4183031021105080000,경기도 양평군 강상면 병산리 508,2026-03-11
4183032026104760009,경기도 양평군 강하면 전수리 476-9,2026-03-11
4183031021110750039,경기도 양평군 강상면 병산리 1075-39,2026-03-11
4183031021110750040,경기도 양평군 강상면 병산리 1075-40,2026-03-11
4183031021110750038,경기도 양평군 강상면 병산리 1075-38,2026-03-11
4183032026200140029,경기도 양평군 강하면 전수리 산14-29,2026-03-11
4183033027100530038,경기도 양평군 양서면 대심리 53-38,2026-03-11
4183033027100530078,경기도 양평군 양서면 대심리 53-78,2026-03-11
4183033027100770092,경기도 양평군 양서면 대심리 77-92,2026-03-11
4183033027100530020,경기도 양평군 양서면 대심리 53-20,2026-03-11
4183032026105370002,경기도 양평군 강하면 전수리 537-2,2026-03-11
4183033027100530041,경기도 양평군 양서면 대심리 53-41,2026-03-11
4183033027101090003,경기도 양평군 양서면 대심리 109-3,2026-03-11
4183033027101090001,경기도 양평군 양서면 대심리 109-1,2026-03-11
4183033029101340006,경기도 양평군 양서면 복포리 134-6,2026-03-11
4183033027100530021,경기도 양평군 양서면 대심리 53-21,2026-03-11
4183032026105370003,경기도 양평군 강하면 전수리 537-3,2026-03-11
4183032026104950021,경기도 양평군 강하면 전수리 495-21,2026-03-11
4183032026104950018,경기도 양평군 강하면 전수리 495-18,2026-03-11
4183033027101040006,경기도 양평군 양서면 대심리 104-6,2026-03-11
4183033027101080000,경기도 양평군 양서면 대심리 108,2026-03-11
4183033027100530068,경기도 양평군 양서면 대심리 53-68,2026-03-11
4183033029100820005,경기도 양평군 양서면 복포리 82-5,2026-03-11
4183033027101050001,경기도 양평군 양서면 대심리 105-1,2026-03-11
4183033027100970018,경기도 양평군 양서면 대심리 97-18,2026-03-11
4183033027100770093,경기도 양평군 양서면 대심리 77-93,2026-03-11
4183033027100530027,경기도 양평군 양서면 대심리 53-27,2026-03-11
4183033027101090002,경기도 양평군 양서면 대심리 109-2,2026-03-11
4183041022100250004,경기도 양평군 개군면 구미리 25-4,2026-03-11
4183033027100530067,경기도 양평군 양서면 대심리 53-67,2026-03-11
4183033027100770073,경기도 양평군 양서면 대심리 77-73,2026-03-11
4183033027100530045,경기도 양평군 양서면 대심리 53-45,2026-03-11
4183033027100690045,경기도 양평군 양서면 대심리 69-45,2026-03-11
4183033027100530096,경기도 양평군 양서면 대심리 53-96,2026-03-11
4183033027100530017,경기도 양평군 양서면 대심리 53-17,2026-03-11
4183033027100100003,경기도 양평군 양서면 대심리 10-3,2026-03-11
4183033027101050002,경기도 양평군 양서면 대심리 105-2,2026-03-11
4183033029100930002,경기도 양평군 양서면 복포리 93-2,2026-03-11
4183033027101040002,경기도 양평군 양서면 대심리 104-2,2026-03-11
4183033027101080002,경기도 양평군 양서면 대심리 108-2,2026-03-11
4183033026104740001,경기도 양평군 양서면 도곡리 474-1,2026-03-11
4183033027100530079,경기도 양평군 양서면 대심리 53-79,2026-03-11
4183033027101120003,경기도 양평군 양서면 대심리 112-3,2026-03-11
4183041023101220007,경기도 양평군 개군면 앙덕리 122-7,2026-03-11
4183033029100840003,경기도 양평군 양서면 복포리 84-3,2026-03-11
4183033027100530044,경기도 양평군 양서면 대심리 53-44,2026-03-11
4183033027100530069,경기도 양평군 양서면 대심리 53-69,2026-03-11
4183033027100770102,경기도 양평군 양서면 대심리 77-102,2026-03-11
4183033027100770103,경기도 양평군 양서면 대심리 77-103,2026-03-11
4183033028103720020,경기도 양평군 양서면 국수리 372-20,2026-03-11
4183033027100970008,경기도 양평군 양서면 대심리 97-8,2026-03-11
4183033027100970041,경기도 양평군 양서면 대심리 97-41,2026-03-11
4183033027100530029,경기도 양평군 양서면 대심리 53-29,2026-03-11
4183033029102140040,경기도 양평군 양서면 복포리 214-40,2026-03-11
4183033027100970017,경기도 양평군 양서면 대심리 97-17,2026-03-11
4183033027100970030,경기도 양평군 양서면 대심리 97-30,2026-03-11
4183033027101150000,경기도 양평군 양서면 대심리 115,2026-03-11
4183033027100970010,경기도 양평군 양서면 대심리 97-10,2026-03-11
4183033029102340000,경기도 양평군 양서면 복포리 234,2026-03-11
4183033027101130000,경기도 양평군 양서면 대심리 113,2026-03-11
4183033027100530066,경기도 양평군 양서면 대심리 53-66,2026-03-11
4183033027100970048,경기도 양평군 양서면 대심리 97-48,2026-03-11
4183033027100970035,경기도 양평군 양서면 대심리 97-35,2026-03-11
